,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Age,HomePlanet,CryoSleep,Destination,VIP,Transported
3475,-0.346117122012297,-0.08667162340694395,-0.2989656589857687,-0.2015535073057977,0.11321109514142653,0.0,0.0,0.0,2.0,0.0,0
2653,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2696888612572604,1.4690996725358056,0.0,0.0,0.0,1.0,0.0,0
1407,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
2933,-0.3397891183420781,-0.06084686212432242,0.039687713605549416,-0.04754894015523136,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
1254,2.037958260742675,-0.2831917580454298,0.15848235215852488,-0.2724889442963616,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,0
1937,-0.06610295960511045,-0.2831917580454298,-0.2901003874519646,-0.2724889442963616,0.14031080021926223,0.0,0.0,0.0,2.0,0.0,0
2667,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,2.0,0.0,1
2940,1.7089020698912922,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,0
4539,0.2281492110600686,-0.25547738008359205,-0.3025117675992904,-0.2724889442963616,0.1981235043853117,3.0,0.0,0.0,0.0,0.0,1
6974,-0.346117122012297,-0.23406172438580833,1.1177047321161326,-0.2724889442963616,-0.2580548644249225,0.0,0.0,0.0,2.0,0.0,0
7282,0.06203911471682236,0.6874413428452967,-0.3025117675992904,-0.2724889442963616,0.2965857661681147,0.0,1.0,0.0,0.0,0.0,0
7895,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
1210,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,0.0,0.0,2.0,0.0,0
597,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
2250,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,1
4706,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
8605,-0.346117122012297,-0.278782652460592,-0.2918734417587254,-0.2724889442963616,0.17102379930747602,0.0,0.0,0.0,2.0,0.0,0
1894,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,1
8288,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
1920,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,1.0,2.0,0.0,0
3872,-0.20531904034992635,-0.2831917580454298,-0.3025117675992904,0.23619280780702423,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
2971,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,0.0,0.0,1
4714,2.6660126250119016,-0.2718540579701325,-0.3025117675992904,-0.18941981413635914,3.7201818410013576,0.0,1.0,0.0,0.0,0.0,0
3818,0.7913415377095511,-0.2831917580454298,-0.2847812245316821,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,0.0,0.0,0
5036,-0.346117122012297,2.7994029179826145,-0.3025117675992904,-0.21462056148827,-0.18759563122254966,0.0,1.0,0.0,2.0,0.0,1
400,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,2.0,0.0,1
5738,-0.346117122012297,-0.2831917580454298,1.236499370669108,-0.2724889442963616,-0.26166815843530056,0.0,0.0,0.0,2.0,0.0,1
1069,0.3056672560202502,-0.22209415208410568,-0.2971926046790079,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
5790,0.08102312572747908,-0.2831917580454298,0.6442992322109917,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
2563,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
7723,0.4433013358475113,-0.2831917580454298,0.039687713605549416,-0.27155558328332785,-0.2634748054404896,0.0,0.0,0.0,0.0,0.0,0
7181,-0.346117122012297,0.11740697794840672,-0.061376381879817775,-0.23795458681411338,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
4102,0.8166535523904267,-0.2831917580454298,-0.2989656589857687,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,1.0,0.0,0
7271,-0.346117122012297,-0.023684400766403626,-0.3025117675992904,4.85259637827188,-0.053000429335965715,0.0,1.0,0.0,2.0,0.0,0
963,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,1.0,0.0,0.0,0.0,0.0,0
4330,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,2.0,0.0,1
714,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
7164,-0.346117122012297,9.80484182006351,1.5148688968305581,-0.0960837128329856,0.6723683432474363,0.0,1.0,0.0,0.0,0.0,1
1952,-0.26543507521700593,-0.2831917580454298,-0.30073871329252955,0.07098790850005304,0.19541353387752813,0.0,0.0,0.0,2.0,0.0,1
2339,-0.07401296419288408,0.20495921741875778,0.30741891392643445,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,1
7105,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,1.0,0.0,0
7517,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
7126,-0.346117122012297,-0.278782652460592,0.869477129169617,-0.2724889442963616,-0.18036904320179348,0.0,0.0,0.0,2.0,0.0,1
6586,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
7578,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,1.0,1.0,0.0,0.0,1
45,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,1.0,0.0,1
6045,-0.1657690174110582,-0.28130214136621357,0.8003280112059447,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
2753,-0.34453512109474227,-0.2831917580454298,1.351747900608562,0.300594717706352,-0.2643781289430841,0.0,0.0,0.0,1.0,0.0,0
7903,-0.346117122012297,0.7057076374110534,-0.30073871329252955,-0.2724889442963616,-0.2625714819378951,0.0,0.0,0.0,2.0,0.0,0
4163,-0.29074708989788156,3.560918439706747,-0.3025117675992904,-0.10448396195028922,-0.11984636852796042,0.0,1.0,0.0,0.0,0.0,1
5771,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
5607,-0.31922310641386664,-0.2831917580454298,-0.3025117675992904,-0.22675425465770857,0.5188033478063674,0.0,0.0,0.0,2.0,0.0,0
3210,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,2.0,1.0,2.0,0.0,1
1741,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,1.0,0.0,1.0,2.0,0.0,1
8506,-0.2923290908154363,-0.2831917580454298,-0.3025117675992904,0.3911307359706243,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
7203,1.235883795542429,-0.2831917580454298,-0.16066742305842413,-0.23515450377501218,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,0
6359,-0.2385410596185756,-0.23658121329142995,0.9616759531211798,-0.23795458681411338,-0.2508282764041663,0.0,0.0,0.0,2.0,0.0,1
64,0.9084096056086007,-0.2831917580454298,-0.2989656589857687,-0.03634860799882653,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,0
635,-0.21006504310259053,0.04749116081740695,-0.27414289869111713,-0.22675425465770857,-0.22914851234189773,0.0,0.0,0.0,2.0,0.0,1
4612,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,1.0,0.0,0
4194,1.2263917900371006,-0.2831917580454298,-0.25641235562350884,-0.27155558328332785,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,0
232,-0.346117122012297,-0.2825618858190244,-0.3025117675992904,7.773082988054438,0.6958547543148939,0.0,1.0,0.0,2.0,0.0,0
3897,-0.2527790678765681,-0.2825618858190244,0.27727699071150036,0.24739313996342904,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
5628,1.564939986393812,-0.2831917580454298,-0.27946206161139964,-0.23702122580107965,-0.2643781289430841,0.0,2.0,0.0,1.0,0.0,1
2957,-0.346117122012297,-0.20067849638632196,-0.3025117675992904,8.009223324351973,0.1592805937737472,0.0,1.0,0.0,2.0,0.0,0
3439,0.6378874487067426,-0.24980853004594342,-0.28832733314520376,-0.22862097668377604,-0.22914851234189773,3.0,0.0,0.0,2.0,0.0,0
1002,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
1866,-0.009150926573140315,-0.22965261880097051,0.32160334838052107,-0.2612886121399568,-0.2634748054404896,0.0,0.0,0.0,2.0,0.0,1
2522,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,2.0,1.0,2.0,0.0,1
4848,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
6209,2.946026787419088,-0.2825618858190244,-0.3025117675992904,-0.2724889442963616,-0.24179504137822105,0.0,2.0,0.0,2.0,0.0,0
5127,1.2675238138935236,-0.2831917580454298,-0.2989656589857687,-0.27062222227029414,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,1
6380,0.5160733780550287,-0.2831917580454298,0.5857884400878844,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,1.0,0.0,0
5912,-0.346117122012297,-0.12320421253845736,-0.27946206161139964,-0.2724889442963616,0.1665071817945034,0.0,0.0,0.0,0.0,0.0,0
6940,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
1921,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,0
4643,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
8055,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,0.0,0.0,2.0,0.0,1
6914,2.360686447923839,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.25715154092232795,0.0,2.0,0.0,2.0,0.0,0
3464,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,1.0,1.0,0.0,0.0,1
258,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
6643,-0.346117122012297,-0.27248393019653794,1.8446569978880722,-0.2724889442963616,-0.24179504137822105,3.0,0.0,0.0,0.0,0.0,1
7728,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,0
1849,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,1.0,1
4505,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,0.4536659238438846,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
2126,-0.346117122012297,-0.19500964634867332,-0.3025117675992904,-0.1931532581884941,3.3218161763571725,0.0,1.0,0.0,0.0,0.0,0
4727,-0.346117122012297,-0.043210439784971126,-0.050738056039252806,-0.2724889442963616,-0.02861069476591359,0.0,0.0,0.0,2.0,0.0,0
7540,1.819642134120123,-0.12005485140643034,1.3996203668911045,-0.27155558328332785,-0.23818174736784295,0.0,2.0,0.0,2.0,0.0,0
8323,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,0.0,1.0,2.0,0.0,0
1964,2.223052368096578,-0.2831917580454298,-0.18194407473955407,-0.2724889442963616,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,0
2186,-0.346117122012297,-0.2831917580454298,0.8464274231817261,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,1.0,0.0,0
6629,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,0.0,2.0,0.0,0
4057,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,1.0,1.0,2.0,0.0,1
3268,-0.14994900823551094,-0.2831917580454298,2.823382975220049,-0.2724889442963616,0.6515919026877622,0.0,2.0,0.0,0.0,0.0,0
7936,-0.28441908622766265,-0.24980853004594342,-0.13584466276377255,-0.24168803086624835,0.20354344540087885,0.0,0.0,0.0,0.0,0.0,0
3571,-0.20373703943237162,1.008046306085647,-0.3025117675992904,-0.25848852910085557,0.8593563082845026,0.0,1.0,0.0,2.0,0.0,0
5117,-0.346117122012297,2.625558183494723,-0.3025117675992904,0.029920023926568687,10.630606635849459,0.0,1.0,0.0,0.0,0.0,0
76,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,2.0,1.0,2.0,0.0,1
2418,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,1.0,2.0,0.0,0.0,0.0,1
2424,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
8531,-0.3223871082489761,-0.278782652460592,-0.3025117675992904,0.4611328119481545,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
445,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
6920,1.7389600873248319,-0.2831917580454298,2.154941501571217,-0.2724889442963616,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,0
3873,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
3177,-0.346117122012297,0.48273286926354064,-0.3025117675992904,0.5647358843948991,0.16741050529709792,0.0,1.0,0.0,2.0,0.0,0
8592,0.7992515422973246,-0.2674449523852947,-0.1766249118192716,-0.2724889442963616,0.6877248427915432,0.0,0.0,0.0,2.0,0.0,0
4308,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,2.0,1.0,2.0,0.0,1
2876,1.5095699542793968,-0.2831917580454298,-0.3025117675992904,-0.264088695179058,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,0
7603,-0.346117122012297,0.2855828623986494,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
7407,0.2819372422569293,-0.2831917580454298,0.2666386648709354,-0.2724889442963616,-0.2598615114301115,0.0,0.0,0.0,2.0,0.0,1
8345,-0.346117122012297,-0.23910070219705157,-0.3025117675992904,-0.23422114276197845,-0.2643781289430841,0.0,1.0,0.0,2.0,0.0,0
5635,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,1
245,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,2.0,0.0,1
809,-0.2923290908154363,-0.278782652460592,0.26486561056417457,-0.2724889442963616,0.12134100666477725,0.0,0.0,0.0,2.0,0.0,0
1399,1.0681916982816282,-0.2825618858190244,-0.3025117675992904,-0.21555392250130376,-0.24089171787562652,0.0,0.0,0.0,2.0,0.0,0
7409,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
1010,0.6631994633876183,-0.2831917580454298,-0.06669554480010026,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,0.0,0.0,0
836,-0.346117122012297,-0.2831917580454298,0.9669951160414624,-0.2724889442963616,-0.2634748054404896,0.0,0.0,0.0,2.0,0.0,1
2236,1.0049116615794391,-0.2831917580454298,-0.24932013839646555,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
8147,-0.346117122012297,-0.22146427985770026,0.5060009962836471,-0.01394794368601688,-0.20114548376146751,0.0,0.0,0.0,2.0,0.0,0
1655,-0.3049850981558741,0.2263748731165415,-0.3025117675992904,-0.23608786478804591,-0.24089171787562652,0.0,0.0,0.0,2.0,0.0,0
3041,-0.346117122012297,-0.2831917580454298,-0.2776890073046388,0.3108616888497231,-0.2643781289430841,3.0,0.0,0.0,0.0,0.0,0
3557,-0.346117122012297,-0.2063473464239706,-0.3025117675992904,-0.17541939894085312,0.1746370933178541,0.0,0.0,0.0,1.0,0.0,0
3837,-0.346117122012297,-0.2831917580454298,0.5645117884067545,-0.2678221392311929,-0.015060842226995743,0.0,0.0,0.0,2.0,0.0,0
6141,0.2107472009669666,-0.27437354687575416,-0.30073871329252955,0.10738898800836873,-0.2508282764041663,0.0,0.0,0.0,2.0,0.0,0
1676,-0.346117122012297,-0.2831917580454298,1.1318891665702193,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
3442,0.3373072743713447,-0.2831917580454298,0.3659297060495418,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,0.0,0.0,0
1532,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
2213,-0.3413711192596328,-0.2831917580454298,1.257776022350238,-0.2724889442963616,-0.2282451888393032,0.0,0.0,0.0,2.0,0.0,0
1861,0.30883125785535964,-0.2831917580454298,-0.05605721895953529,-0.24635483593141702,-0.10810316299423162,3.0,0.0,0.0,1.0,0.0,0
2162,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,2.0,0.0,1
4492,0.5840994175098819,0.5110771194517838,-0.3025117675992904,-0.05968263332466992,-0.25895818792751696,0.0,1.0,0.0,2.0,0.0,0
1402,-0.346117122012297,-0.27122418574372714,0.9971370392563964,-0.2724889442963616,0.3688516463756766,0.0,0.0,0.0,1.0,0.0,0
5933,-0.346117122012297,5.349755562698093,-0.3025117675992904,-0.2724889442963616,-0.12074969203055495,0.0,1.0,0.0,0.0,0.0,1
3261,-0.03604494217157066,-0.28004239691340277,0.8925268351575076,-0.2612886121399568,-0.24631165889119366,0.0,0.0,0.0,2.0,0.0,0
5279,-0.34453512109474227,-0.27815278023418655,-0.3025117675992904,-0.2724889442963616,0.3814981754119999,0.0,0.0,0.0,2.0,0.0,0
3525,-0.0566109540997821,-0.2831917580454298,-0.30073871329252955,-0.2724889442963616,0.7319876944186748,0.0,0.0,0.0,0.0,0.0,0
5173,-0.346117122012297,-0.2831917580454298,-0.26705068146407385,-0.2724889442963616,0.09875791909991417,0.0,0.0,0.0,1.0,0.0,0
4748,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
7875,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,1
8604,-0.346117122012297,-0.28004239691340277,-0.28300817022492125,-0.21462056148827,4.978511480115528,0.0,1.0,0.0,0.0,0.0,0
7064,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,2.0,0.0,1
8658,-0.3334611146718592,0.1904721562114335,-0.3025117675992904,-0.2724889442963616,0.3562051173393532,0.0,0.0,0.0,2.0,0.0,1
3469,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,1.0,1.0,0.0,1
7804,0.9179016111139291,-0.2831917580454298,-0.3025117675992904,-0.2687555002442267,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
2401,-0.1910810320919338,-0.2831917580454298,-0.2209512694882923,0.32579546505826285,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
30,-0.311313101826093,3.542022272914585,-0.3025117675992904,1.06968419244615,0.03191197990791946,0.0,1.0,0.0,0.0,0.0,0
5253,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
3891,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,1
1130,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,1.0,1.0,2.0,0.0,1
127,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,1.0,2.0,0.0,1
4758,-0.346117122012297,-0.2831917580454298,-0.1961285091936407,-0.27155558328332785,4.385027938910927,3.0,0.0,0.0,2.0,0.0,0
6561,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
5443,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,1.0,2.0,0.0,1
7902,1.0096576643321031,-0.18367194627337607,-0.3025117675992904,-0.24168803086624835,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,0
2370,0.030399096365727837,-0.18493169072618687,-0.2971926046790079,-0.27062222227029414,0.028298685897541365,0.0,0.0,0.0,2.0,0.0,0
5719,-0.293911091732991,-0.2831917580454298,0.5042279419768864,-0.11661765511972778,-0.22101860081854702,3.0,0.0,0.0,2.0,0.0,1
1607,-0.346117122012297,-0.28130214136621357,-0.30073871329252955,-0.27062222227029414,0.9009091894038507,0.0,0.0,0.0,1.0,0.0,0
7576,-0.346117122012297,-0.1137561291423763,-0.3025117675992904,-0.09515035181995186,7.895343069993244,0.0,1.0,0.0,2.0,1.0,0
616,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
4013,-0.346117122012297,0.1684266282872444,0.09110628850161342,-0.26502205619209174,-0.2634748054404896,0.0,0.0,0.0,2.0,0.0,1
1461,-0.33187911375430446,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,0.45828067313253434,0.0,0.0,0.0,2.0,0.0,0
4351,-0.34295312017718754,-0.05391826763386299,-0.3025117675992904,1.7286370676479672,1.3652174697374355,0.0,1.0,0.0,2.0,0.0,0
7937,-0.346117122012297,1.4854894537009427,1.6177060466226862,-0.16981923286265072,0.758184075993916,0.0,1.0,0.0,0.0,0.0,0
5898,0.23605921564784224,-0.2831917580454298,0.8251507715005962,0.7374076718061402,0.1981235043853117,0.0,2.0,0.0,2.0,0.0,0
4347,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
2265,-0.346117122012297,-0.281932013592619,-0.3025117675992904,0.2557933890807327,-0.07648684040342331,3.0,0.0,0.0,2.0,0.0,0
8121,-0.31289510274364774,-0.18556156295259227,-0.3025117675992904,-0.023281553816354234,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
5063,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,0.0,2.0,0.0,0
748,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,0.0,1.0,2.0,0.0,0
4621,-0.03446294125401593,-0.23532146883861915,9.688649250997976,-0.26595541720512544,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,1
3561,-0.23379505686591143,-0.2831917580454298,0.12656737463683,0.09432193382589643,-0.2643781289430841,0.0,0.0,0.0,0.0,0.0,0
835,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,0
6149,-0.346117122012297,0.7642857544667558,0.2932344794723478,1.4588957348812177,-0.260764834932706,0.0,1.0,0.0,2.0,0.0,0
991,-0.058192955017336824,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,0.07527150803245657,0.0,0.0,0.0,1.0,0.0,0
8581,0.6663634652227277,-0.2831917580454298,-0.3025117675992904,-0.23702122580107965,-0.2535382469119498,0.0,0.0,0.0,2.0,0.0,0
3993,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,0
837,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,0
861,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,2.0,1.0,2.0,0.0,1
3721,-0.346117122012297,-0.2309123632537813,-0.3025117675992904,0.13725654042544827,-0.2643781289430841,0.0,0.0,0.0,0.0,0.0,0
2497,1.046043685435862,-0.2831917580454298,-0.3025117675992904,-0.26502205619209174,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
4755,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,1.0,1.0,0.0,0
3134,-0.34453512109474227,-0.24791891336672722,-0.3025117675992904,0.2893943855499472,-0.07919681091120688,3.0,0.0,0.0,2.0,0.0,0
1277,2.0822542864342077,-0.2831917580454298,0.3003266966993911,-0.2724889442963616,0.3887247634327561,0.0,2.0,0.0,2.0,0.0,0
1267,-0.346117122012297,0.19614100624908212,-0.3025117675992904,-0.27155558328332785,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,1
7596,-0.19266303300948853,-0.10745740687832227,-0.3025117675992904,0.00845272062679277,-0.22914851234189773,0.0,0.0,0.0,0.0,0.0,0
6313,-0.346117122012297,0.2465307843615144,-0.3025117675992904,1.345025691291102,-0.25444157041454435,0.0,1.0,0.0,2.0,0.0,0
3671,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,1.0,0.0,0
6991,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
6068,0.11899114774879249,0.0191469106291638,-0.24754708408970472,-0.2696888612572604,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,1
